time(s),reference current(A),current(A),cart position(m),pendulum angle(rad),target(m)
1.501824,0.294,0.258,0.09621,0.0102101761125,0.1228
1.506752,0.612,0.364,0.096642,0.0062831853,0.1232
1.51168,0.0,0.702,0.097254,0.0070685834625,0.1236
1.516416,0.338,0.005,0.097848,0.0054977871375,0.124
1.521152,-0.15,0.364,0.098262,0.0039269908125,0.1244
1.526208,1.002,-0.142,0.098964,0.0086393797875,0.1248
1.531264,0.332,1.146,0.099378,0.0039269908125,0.1252
1.536256,0.587,0.406,0.10017,0.0086393797875,0.1256
1.541312,0.002,0.639,0.100674,0.001570796325,0.126
1.546048,0.336,0.026,0.101448,0.0070685834625,0.1264
1.550976,0.297,0.406,0.102078,0.0007853981625,0.1268
1.555904,0.025,0.301,0.102798,0.0039269908125,0.1272
1.560832,0.695,0.068,0.103464,0.0023561944875,0.1276
1.56576,-0.066,0.808,0.104076,0.0007853981625,0.128
1.570688,0.802,-0.058,0.104904,0.0039269908125,0.1284
1.57568,-0.137,0.787,0.105444,-0.0023561944875,0.1288
1.580864,0.466,-0.079,0.106362,0.00314159265,0.1292
1.585856,0.217,0.448,0.10692,-0.00314159265,0.1296
1.590976,0.183,0.237,0.107784,0.0007853981625,0.13
1.595904,0.229,0.132,0.108378,-0.0039269908125,0.1304
1.60096,0.231,0.258,0.109134,-0.0007853981625,0.1308
1.606016,0.398,0.216,0.109836,-0.0039269908125,0.1312
1.611072,-0.201,0.491,0.11052,-0.004712388975,0.1316
1.616256,0.4,-0.206,0.11124,-0.0039269908125,0.132
1.62144,0.225,0.406,0.11187,-0.0054977871375,0.1324
1.62656,0.415,0.301,0.112608,-0.0039269908125,0.1328
1.631616,-0.086,0.512,0.11313,-0.007853981625,0.1332
1.636736,0.32,-0.1,0.113922,-0.004712388975,0.1336
1.64192,0.146,0.427,0.114462,-0.0086393797875,0.134
1.64704,0.266,0.216,0.115164,-0.0054977871375,0.1344
1.652096,0.132,0.279,0.115686,-0.00942477795,0.1348
1.657216,0.205,0.132,0.11628,-0.0062831853,0.1352
1.662336,0.493,0.195,0.116802,-0.007853981625,0.1356
1.667392,0.061,0.512,0.117378,-0.007853981625,0.136
1.672448,0.286,0.068,0.117936,-0.007853981625,0.1364
1.67744,-0.121,0.343,0.11844,-0.0102101761125,0.1368
1.682624,0.447,-0.1,0.119088,-0.0070685834625,0.1372
1.687808,-0.083,0.47,0.119466,-0.0117809724375,0.1376
1.692864,0.334,-0.058,0.120096,-0.0070685834625,0.138
1.697984,0.245,0.322,0.12042,-0.010995574275,0.1384
1.703104,0.178,0.343,0.120996,-0.007853981625,0.1388
1.70816,-0.092,0.174,0.121374,-0.0125663706,0.1392
1.71328,0.115,-0.079,0.121842,-0.0086393797875,0.1396
1.7184,0.502,0.132,0.122202,-0.0102101761125,0.14
1.723456,0.08,0.554,0.122616,-0.00942477795,0.1404
1.728448,0.307,0.089,0.123012,-0.00942477795,0.1408
1.733504,-0.363,0.322,0.123318,-0.0125663706,0.1412
1.738688,0.594,-0.29,0.123804,-0.0070685834625,0.1416
1.743872,0.137,0.681,0.123948,-0.0117809724375,0.142
1.748928,0.385,0.195,0.124434,-0.0062831853,0.1424
1.754048,0.017,0.427,0.12456,-0.0117809724375,0.1428
1.75904,0.224,0.026,0.124956,-0.0062831853,0.1432
1.764032,0.319,0.216,0.125172,-0.0102101761125,0.1436
1.769152,0.03,0.364,0.125442,-0.0070685834625,0.144
1.774144,0.484,0.005,0.125694,-0.007853981625,0.1444
1.779072,-0.135,0.533,0.12591,-0.0086393797875,0.1448
1.784256,0.405,-0.1,0.126234,-0.0062831853,0.1452
1.78944,0.173,0.47,0.12636,-0.007853981625,0.1456
1.794496,0.694,0.258,0.126702,-0.00314159265,0.146
1.799616,0.071,0.829,0.126846,-0.007853981625,0.1464
1.804608,0.186,0.068,0.12735,-0.0039269908125,0.1468
1.8096,-0.189,0.174,0.127476,-0.00942477795,0.1472
1.814784,0.267,-0.142,0.127926,-0.0039269908125,0.1476
1.819968,0.19,0.301,0.128106,-0.0086393797875,0.148
1.825088,0.187,0.089,0.128394,-0.0039269908125,0.1484
1.83008,0.462,0.174,0.128574,-0.0062831853,0.1488
1.8352,0.027,0.596,0.12879,-0.004712388975,0.1492
1.840192,0.379,0.047,0.129006,-0.004712388975,0.1496
1.845184,-0.028,0.427,0.129132,-0.0054977871375,0.15
1.850304,0.655,-0.036,0.129384,-0.001570796325,0.1504
1.855296,0.321,0.723,0.129474,-0.0039269908125,0.1508
1.860352,0.502,0.427,0.129834,0.0,0.1512
1.865216,-0.173,0.491,0.129924,-0.0054977871375,0.1516
1.8704,0.179,-0.121,0.130356,-0.0007853981625,0.152
1.87552,0.218,0.174,0.1305,-0.004712388975,0.1524
1.880576,0.343,0.237,0.130788,0.0,0.1528
1.88544,0.334,0.385,0.130878,-0.00314159265,0.1532
1.89056,0.228,0.385,0.131166,0.0,0.1536
1.89536,0.263,0.258,0.131328,-0.0023561944875,0.154
1.90048,0.21,0.279,0.13158,0.0,0.1544
1.90528,0.709,0.216,0.131814,0.0007853981625,0.1548
1.910208,0.192,0.829,0.13203,0.0,0.1552
1.915008,0.434,0.195,0.132426,0.001570796325,0.1556
1.919936,-0.183,0.491,0.13266,-0.0023561944875,0.156
1.92512,0.333,-0.163,0.133128,0.001570796325,0.1564
1.930112,0.165,0.427,0.133344,-0.0023561944875,0.1568
1.935232,0.299,0.132,0.13374,0.001570796325,0.1572
1.94016,0.293,0.364,0.133956,-0.001570796325,0.1576
1.945152,0.257,0.343,0.134262,0.001570796325,0.158
1.95008,0.47,0.216,0.13455,0.0,0.1584
1.95488,-0.14,0.554,0.134838,-0.0007853981625,0.1588
1.96,0.366,-0.142,0.135162,0.0007853981625,0.1592
1.964992,0.452,0.406,0.135414,0.0007853981625,0.1596
1.96992,0.681,0.554,0.13581,0.00314159265,0.16
1.974976,-0.017,0.765,0.136098,-0.0007853981625,0.1604
1.979968,0.248,-0.015,0.136602,0.0023561944875,0.1608
1.98496,0.101,0.216,0.136908,-0.001570796325,0.1612
1.989952,0.26,0.132,0.137448,0.001570796325,0.1616
1.99488,0.092,0.301,0.137754,-0.0023561944875,0.162
1.999936,0.146,0.089,0.138096,0.0007853981625,0.1624
2.004736,0.489,0.153,0.13842,-0.0007853981625,0.1628
2.009728,-0.006,0.533,0.138726,-0.0007853981625,0.1632
2.01472,0.509,0.005,0.139086,0.0007853981625,0.1636
2.019456,-0.069,0.554,0.13932,-0.0023561944875,0.164
2.024576,0.562,-0.058,0.13977,0.0023561944875,0.1644
2.029568,0.152,0.596,0.139968,-0.0023561944875,0.1648
2.034624,0.461,0.195,0.140418,0.00314159265,0.1652
2.039616,0.162,0.491,0.140634,-0.0023561944875,0.1656
2.044736,0.121,0.153,0.141138,0.001570796325,0.166
2.049664,0.17,0.11,0.141372,-0.0023561944875,0.1664
2.05472,0.305,0.153,0.141786,0.001570796325,0.1668
2.059648,0.328,0.301,0.142074,-0.001570796325,0.1672
2.06464,-0.11,0.364,0.142416,-0.0007853981625,0.1676
2.06976,0.229,-0.1,0.142758,-0.001570796325,0.168
2.07488,0.318,0.216,0.14301,0.0,0.1684
2.07968,0.75,0.406,0.143316,0.001570796325,0.1688
2.084608,0.198,0.85,0.14355,0.0,0.1692
2.089472,0.305,0.216,0.143946,0.001570796325,0.1696
2.094336,-0.03,0.301,0.144234,-0.001570796325,0.17
2.099392,0.191,-0.036,0.144666,0.0007853981625,0.1704
2.10432,0.161,0.237,0.144864,-0.001570796325,0.1708
2.109312,0.399,0.174,0.145224,0.001570796325,0.1712
2.11424,0.288,0.448,0.145422,-0.0007853981625,0.1716
2.119232,0.258,0.364,0.145746,0.001570796325,0.172
2.12416,0.315,0.258,0.14598,0.0,0.1724
2.12896,0.135,0.343,0.146304,0.0007853981625,0.1728
2.133888,0.234,0.132,0.14661,0.0,0.1732
2.138752,0.236,0.216,0.146898,0.0007853981625,0.1736
2.14368,0.639,0.132,0.14724,0.0023561944875,0.174
2.148672,-0.011,0.681,0.147546,-0.0007853981625,0.1744
