time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
3875584,-635,-716,353286,-220680

3880448,-802,-695,348984,-220320

3885248,-842,-822,344610,-220005

3890112,-785,-906,340110,-219600

3894912,400,-800,335664,-219240

3899584,400,361,331254,-218880

3904192,400,403,327222,-218340

3908736,400,382,323172,-217980

3913280,400,339,319266,-217575

3917888,-187,382,315648,-216990

3922624,-103,-209,311922,-216540

3927424,-132,-82,308214,-215910

3932224,246,-124,304758,-215325

3936960,265,276,301230,-214740

3941568,446,276,297990,-214020

3946240,80,466,294822,-213345

3950848,154,65,291798,-212715

3955392,230,192,288918,-212040

3960064,378,192,286164,-211140

3964672,440,382,283500,-210420

3969344,568,466,280998,-209610

3974016,707,593,278676,-208710

3978624,683,720,276588,-207810

3983296,319,720,274788,-206865

3987968,531,318,273096,-205965

3992640,440,530,271584,-204930

3997248,321,445,270450,-203850

4001920,231,339,269352,-202815

4006592,-400,234,268380,-201735

4011264,-400,-399,267552,-200610

4016000,-400,-378,266706,-199485

4020736,-400,-378,265968,-198360

4025472,-400,-420,265104,-197145

4030208,-400,-357,264222,-195975

4034944,-400,-378,263376,-194850

4039680,-400,-336,262476,-193545

4044416,-400,-336,261576,-192375

4049152,-400,-420,260568,-191250

4053952,-400,-399,259668,-189945

4058688,-400,-399,258750,-188820

4063424,-400,-378,257688,-187650

4068160,-400,-420,256698,-186345

4072896,-400,-399,255726,-185175

4077632,-400,-441,254682,-183960

4082368,-400,-357,253656,-182745

4087104,-400,-293,252558,-181575

