time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg)
3618304,2058,2520,278640,-193410

3623040,1676,2287,280674,-193185

3627776,1303,1823,283122,-192780

3632512,833,1379,285894,-192195

3637184,274,893,288720,-191880

3641728,-117,259,291654,-191295

3646400,-696,-120,294660,-190890

3651136,-1176,-775,297432,-190485

3656000,-1647,-1198,300060,-190035

3660928,-2019,-1747,302436,-189495

3665792,-2254,-2064,304200,-189135

3670720,-2441,-2233,305442,-189000

3675648,-2500,-2360,306162,-188640

3680576,-2431,-2634,306216,-188460

3685504,-2245,-2381,305676,-188415

3690432,-1931,-2275,304632,-188415

3695296,-1558,-1937,303120,-188415

3700224,-1039,-1663,301248,-188550

3705152,-539,-902,299070,-188595

3709888,-88,-522,296820,-188640

3714560,421,-78,294570,-188865

3719104,1009,365,292446,-188865

3723776,1411,1041,290484,-188910

3728512,1823,1442,288810,-188910

3733248,2166,1928,287586,-188820

3737984,2382,2309,286830,-188775

3742720,2480,2583,286632,-188550

3747456,2480,2710,287010,-188280

3752192,2352,2626,287946,-188010

3756928,2088,2604,289404,-187560

3761664,1843,2161,291294,-187065

3766400,1382,1992,293598,-186570

3771136,892,1379,296262,-185985

3775808,450,978,299016,-185445

3780416,-147,513,301860,-184950

3785024,-696,-78,304758,-184275

3789696,-1088,-775,307494,-183735

3794560,-1558,-1155,310014,-183240

3799424,-1980,-1663,312300,-182610

3804352,-2264,-2001,314010,-182160
