time(us),reference current(mA),current(mA),cart position(um),pendulum angle(mdeg),target(um)
22534848,886,220,-104580,270,-71600
22540736,1476,938,-104202,315,-71200
22546752,1151,1551,-103536,360,-70800
22552832,720,1276,-102582,315,-70400
22558784,347,791,-101286,315,-70000
22564672,7,431,-99846,135,-69600
22570304,-570,-32,-98424,0,-69200
22575936,-299,-582,-97092,-90,-68800
22581952,73,-265,-95940,-135,-68400
22587840,396,72,-94950,-180,-68000
22593664,675,262,-94050,-180,-67600
22599552,435,769,-93150,-225,-67200
22605440,129,537,-92034,-225,-66800
22611392,-171,114,-91008,-360,-66400
22617344,443,-180,-89892,-315,-66000
22623360,-98,516,-88902,-495,-65600
22629248,127,-75,-87876,-450,-65200
22635136,429,114,-87066,-450,-64800
22641024,208,452,-86130,-495,-64400
22646976,-75,220,-85266,-585,-64000
22652864,-313,-54,-84420,-630,-63600
22658816,-21,-265,-83610,-675,-63200
22664832,321,-11,-82980,-630,-62800
22670720,619,347,-82422,-585,-62400
22676608,355,643,-81810,-675,-62000
22682560,905,558,-81126,-540,-61600
22688448,619,981,-80424,-585,-61200
22694336,279,643,-79380,-630,-60800
22700224,-339,347,-78516,-675,-60400
22706240,-102,-349,-77436,-720,-60000
22712320,237,-75,-76626,-765,-59600
22718208,539,262,-75888,-765,-59200
22724096,1130,495,-75168,-675,-58800
22730048,810,1171,-74376,-900,-58400
22736064,469,833,-73242,-765,-58000
22741952,110,495,-72126,-990,-57600
22747840,-167,93,-70686,-1035,-57200
22753856,-751,-201,-69444,-1215,-56800
22760000,-430,-751,-68238,-1260,-56400
22766144,-20,-392,-67392,-1260,-56000
22772224,320,-11,-66762,-1305,-55600
22778240,956,368,-66258,-1215,-55200
22784256,700,1002,-65718,-1215,-54800
22790272,339,748,-64962,-1260,-54400
22796288,17,368,-64152,-1305,-54000
22802176,-575,9,-63234,-1395,-53600
22808064,-300,-603,-62460,-1440,-53200
22814208,92,-223,-61848,-1395,-52800
22820224,407,114,-61470,-1440,-52400
22826176,1031,431,-61182,-1305,-52000
22832256,747,1065,-60822,-1350,-51600
22838336,373,791,-60282,-1395,-51200
22844352,56,452,-59580,-1395,-50800
22850176,-524,72,-58860,-1395,-50400
22856192,-1086,-540,-58122,-1485,-50000
22862400,-716,-1131,-57780,-1530,-49600
22868672,-223,-730,-57744,-1395,-49200
22874816,-155,-223,-58086,-1350,-48800
22880960,465,-180,-58536,-1125,-48400
22887040,216,431,-58986,-1035,-48000
22893056,-127,241,-59220,-990,-47600
22899008,-749,-138,-59418,-855,-47200
22905088,-1362,-709,-59562,-900,-46800
22911232,-1020,-1427,-59850,-765,-46400
22917504,-567,-1047,-60588,-630,-46000
22923648,179,-561,-61506,-405,-45600
22929664,831,157,-62604,-225,-45200
22935552,1391,875,-63486,45,-44800
22941376,1011,1446,-64080,135,-44400
22947392,533,1044,-64134,225,-44000
22953280,459,516,-63936,180,-43600
22959104,-123,474,-63414,180,-43200
22964992,-722,-96,-62802,90,-42800
22970752,-423,-751,-62370,90,-42400
22976704,301,-392,-62082,90,-42000
22982464,964,347,-61992,135,-41600
22988288,1533,1044,-61884,180,-41200
22994304,1199,1678,-61488,270,-40800
23000320,746,1255,-60714,180,-40400
23006208,37,791,-59706,90,-40000
23011840,-596,30,-58482,-90,-39600
23017600,-1134,-603,-57366,-225,-39200
23023808,-735,-1216,-56466,-225,-38800
23029952,-262,-730,-55998,-270,-38400
23036032,141,-286,-55872,-270,-38000
23042048,154,178,-55890,-135,-37600
23047936,-150,157,-55962,-135,-37200
23053888,-381,-138,-55962,-45,-36800
23059904,-644,-349,-56034,-45,-36400
23065856,-38,-666,-56160,90,-36000
23071680,271,-75,-56430,135,-35600
23077504,515,262,-56682,270,-35200
23083328,-97,516,-56880,360,-34800
23089152,234,-96,-56862,360,-34400
23094912,866,241,-56844,450,-34000
23100736,321,896,-56664,450,-33600
23106560,15,347,-56376,495,-33200
23112320,-231,9,-56088,450,-32800
23118016,63,-244,-55746,495,-32400
23123840,376,9,-55584,450,-32000
23129536,991,410,-55404,540,-31600
23135360,747,1023,-55224,585,-31200
23141248,405,833,-54810,540,-30800
23147008,-220,431,-54306,495,-30400
23152960,30,-244,-53712,540,-30000
23158784,334,51,-53244,450,-29600
23164480,934,389,-52830,495,-29200
23170304,685,981,-52380,495,-28800
23176128,351,558,-51786,450,-28400
23181952,82,410,-51066,450,-28000
23187648,-486,72,-50310,360,-27600
23193472,-206,-434,-49662,360,-27200
23199488,149,-201,-49176,315,-26800
23205376,478,157,-48798,360,-26400
23211136,1069,495,-48546,405,-26000
23217088,802,1129,-48132,405,-25600
23222976,443,896,-47466,360,-25200
23228736,122,495,-46746,315,-24800
23234560,-474,136,-45846,225,-24400
23240448,-208,-476,-45054,180,-24000
23246464,153,-180,-44442,135,-23600
23252352,801,199,-43920,180,-23200
23258176,577,833,-43542,180,-22800
23264000,1088,579,-42930,270,-22400
23269888,465,1192,-42282,135,-22000
23275776,97,516,-41256,90,-21600
23281408,-483,72,-40410,0,-21200
23286912,-227,-476,-39438,-45,-20800
23292928,132,-223,-38736,-90,-20400
23298816,776,114,-38124,-90,-20000
23304640,555,875,-37548,-135,-19600
23310528,230,600,-36882,-180,-19200
23316416,-52,220,-36108,-180,-18800
23322304,-626,-138,-35352,-315,-18400
23328384,-288,-624,-34650,-225,-18000
23334464,73,-244,-34272,-360,-17600
23340352,435,51,-33966,-180,-17200
23346176,212,452,-33840,-270,-16800
23352064,779,220,-33570,-180,-16400
23357952,552,833,-33318,-180,-16000
23363840,248,579,-32814,-135,-15600
23369728,-30,283,-32346,-135,-15200
23375680,-609,-32,-31716,-225,-14800
23381632,-299,-645,-31302,-180,-14400
23387712,77,-201,-31050,-225,-14000
23393600,417,157,-30906,-135,-13600
23399488,197,452,-30888,-135,-13200
23405440,-44,199,-30672,-45,-12800
23411264,-270,-75,-30582,-45,-12400
23417152,362,-265,-30438,0,-12000
23422784,616,305,-30438,90,-11600
23428480,1175,685,-30330,135,-11200
23434432,887,1255,-30078,180,-10800
23440320,520,938,-29592,180,-10400
23446080,-120,579,-28818,135,-10000
23452032,-752,-117,-28026,0,-9600
23457600,-461,-772,-27270,0,-9200
23463232,-92,-434,-26838,-90,-8800
23469056,586,-75,-26460,0,-8400
23474496,1166,664,-26298,0,-8000
23480000,902,1213,-25974,45,-7600
23485760,537,938,-25434,0,-7200
23491200,-59,600,-24786,0,-6800
23496640,-634,-54,-23922,-90,-6400
23502464,-333,-645,-23184,-90,-6000
23508352,27,-244,-22608,-180,-5600
23514176,677,114,-22194,-135,-5200
23520000,1274,727,-21906,-90,-4800
23525824,978,1424,-21402,-90,-4400
23531584,596,1023,-20700,-90,-4000
23537408,232,643,-19764,-225,-3600
23543232,-375,262,-18648,-270,-3200
23549120,-957,-349,-17586,-405,-2800
23555072,-640,-983,-16668,-540,-2400
23561088,-185,-603,-16110,-450,-2000
23567104,175,-180,-15840,-540,-1600
23572992,838,157,-15696,-405,-1200
23578752,614,854,-15570,-450,-800
23584512,312,664,-15228,-405,-400
23590208,29,305,-14886,-405,0
23595584,563,199,-14346,-315,400
23601280,322,579,-13914,-450,800
23606912,537,368,-13284,-360,1200
23612608,-39,558,-12744,-495,1600
23618368,-310,-54,-12006,-495,2000
23624192,-21,-265,-11466,-540,2400
23630016,291,-32,-11016,-585,2800
23635712,896,283,-10584,-540,3200
23641472,661,917,-10278,-540,3600
23647232,340,706,-9594,-540,4000
23652864,21,410,-9000,-720,4400
23658368,253,9,-8208,-630,4800
23663872,-260,452,-7524,-765,5200
23669568,-47,-265,-6804,-810,5600
23675328,-231,-11,-6264,-900,6000
23681024,387,-244,-5778,-765,6400
23686784,-114,452,-5454,-900,6800
23692544,130,-138,-5094,-765,7200
23698240,-52,136,-4932,-810,7600
23703872,-263,-11,-4644,-810,8000
23709632,13,-265,-4626,-810,8400
23715264,345,51,-4608,-720,8800
23720832,885,347,-4608,-675,9200
23726464,653,981,-4608,-630,9600
23732096,337,664,-4302,-585,10000
23737792,29,389,-3978,-720,10400
23743424,-512,-11,-3528,-675,10800
23749248,-239,-518,-3204,-765,11200
23755136,126,-244,-3042,-720,11600
23760960,455,157,-2988,-675,12000
23766656,370,516,-3060,-585,12400
23772416,694,389,-2988,-585,12800
23778112,457,769,-2898,-540,13200
23783808,159,600,-2646,-540,13600
23789568,-432,136,-2358,-540,14000
23795392,-169,-392,-2142,-585,14400
23801280,179,-96,-2016,-540,14800
23806976,-994,178,-2106,-585,15200
23812800,-468,-962,-2178,-450,15600
23818752,-620,-434,-2646,-450,16000
23824640,-310,-624,-3042,-225,16400
23830528,0,-286,-3798,-135,16800
23836160,581,-54,-4392,45,17200
23841728,339,643,-4968,135,17600
23847424,0,389,-5364,225,18000
23852864,-306,-11,-5544,225,18400
23858624,-892,-286,-5724,225,18800
23864384,-630,-878,-5886,315,19200
23870208,-294,-645,-6354,360,19600
23876032,49,-286,-6786,585,20000
23881664,-496,51,-7380,540,20400
23887296,50,-497,-7848,765,20800
23892992,-150,30,-8442,765,21200
23898624,400,-117,-8838,990,21600
23904320,-159,431,-9288,990,22000
23910080,342,-138,-9468,1170,22400
23915904,78,410,-9684,1125,22800
23921536,129,51,-9648,1125,23200
23927168,429,136,-9630,1260,23600
23932864,215,452,-9504,1170,24000
23938624,781,241,-9216,1305,24400
23944320,540,791,-8982,1170,24800
23950016,1068,558,-8406,1350,25200
23955840,444,1107,-7902,1125,25600
23961664,-205,558,-6948,1170,26000
23967424,-826,-223,-6174,945,26400
23973248,-173,-899,-5346,990,26800
23979072,228,-180,-4878,900,27200
23984832,560,199,-4464,990,27600
23990464,1117,622,-4158,945,28000
23996160,849,1319,-3690,945,28400
24001920,482,896,-2988,945,28800
24007552,151,579,-2214,810,29200
24013184,-115,136,-1278,765,29600
24018880,136,-138,-396,675,30000
24024512,437,220,360,675,30400
24029952,674,516,1080,630,30800
24035520,114,727,1746,585,31200
24041024,-172,157,2520,540,31600
24046720,396,-159,3186,495,32000
24052352,688,368,3798,450,32400
24057920,921,769,4428,450,32800
24063488,633,960,5094,450,33200
24069056,293,664,5976,270,33600
24074560,16,326,6930,225,34000
24080000,-519,9,7848,135,34400
24085504,-258,-497,8766,90,34800
24091136,92,-244,9360,90,35200
24096640,390,199,9900,45,35600
24102080,940,431,10224,90,36000
24107648,698,981,10692,90,36400
24113152,377,791,11232,45,36800
24118720,85,347,11844,45,37200
24124160,-453,30,12510,-45,37600
24129792,-175,-392,13104,-45,38000
24135616,148,-180,13500,-135,38400
24141440,488,136,13842,0,38800
24146752,283,495,13968,-45,39200
24152384,41,347,14292,0,39600
24157696,-190,51,14436,-45,40000
24163328,414,-180,14670,90,40400
24168960,701,431,14778,0,40800
24174336,956,748,14922,225,41200
24179968,659,1023,15120,180,41600
24185664,334,706,15552,180,42000
24191360,50,347,16038,180,42400
24196864,277,30,16578,180,42800
24202432,-243,326,17064,45,43200
24208064,24,-180,17532,180,43600
24213696,317,30,17748,135,44000
24219264,895,410,18054,135,44400
24224896,662,938,18216,180,44800
24230528,367,685,18666,270,45200
24236224,61,368,19134,135,45600
24241792,-478,30,19692,135,46000
24247424,-190,-455,20214,180,46400
24253248,141,-307,20484,90,46800
24258880,481,136,20682,180,47200
24264512,1069,495,20772,270,47600
24270208,820,1192,20934,315,48000
24275968,475,833,21366,360,48400
24281600,152,452,21780,225,48800
24287232,-392,157,22410,270,49200
24292928,-141,-371,22896,180,49600
24298752,205,-138,23256,225,50000
24304512,512,199,23508,225,50400
24310144,1089,516,23706,315,50800
24315840,823,1234,24012,270,51200
24321600,489,875,24624,405,51600
24327232,152,664,25218,225,52000
24332864,-112,178,26100,270,52400
24338560,-663,-96,26802,135,52800
24344320,-353,-666,27450,180,53200
24350144,23,-286,27828,135,53600
24355776,347,30,28008,180,54000
24361280,935,495,28080,270,54400
24366976,1481,981,28188,360,54800
24372672,1159,1530,28530,360,55200
24378496,749,1192,29268,315,55600
24384192,384,769,30186,225,56000
24389888,-237,410,31374,135,56400
24395584,-817,-223,32526,0,56800
24401088,-521,-835,33498,-45,57200
24406912,-133,-540,34254,-135,57600
24412800,229,-96,34740,-135,58000
24418560,850,220,35082,-90,58400
24424192,641,896,35406,-45,58800
24429824,335,685,35874,-45,59200
24435456,44,410,36396,-90,59600
24441024,278,30,36990,-45,60000
24446528,-223,305,37548,-135,60400
24452352,22,-223,38106,-135,60800
24458112,660,9,38502,-90,61200
24463552,475,664,38898,-90,61600
24469248,194,495,39330,-90,62000
24474880,-366,283,39780,-90,62400
24480576,-128,-392,40266,-135,62800
24486464,207,-180,40608,-180,63200
24492288,854,199,40878,-90,63600
24497920,650,875,41130,-45,64000
24503552,343,685,41526,-45,64400
24509248,60,410,41994,-45,64800
24514752,291,30,42498,0,65200
24520064,-197,326,43020,-90,65600
24525760,49,-201,43542,-45,66000
24531392,-119,51,43902,-90,66400
24537088,473,30,44280,-45,66800
24542592,-19,537,44442,-90,67200
24548288,526,-11,44766,45,67600
24553792,1093,516,44874,45,68000
24559488,1327,1150,45288,135,68400
24565312,649,1382,45774,90,68800
24570944,291,643,46566,135,69200
24576576,-18,326,47502,-45,69600
24582208,-275,-54,48474,-180,70000
24588032,20,-265,49356,-180,70400
24593728,318,-32,50076,-270,70800
24599488,610,389,50760,-270,71200
24605184,363,622,51390,-270,71600
24610944,89,410,52110,-270,72000
24616576,-189,51,52866,-450,72400
24622336,103,-201,53586,-360,72800
24628160,402,93,54180,-450,73200
24633792,678,474,54756,-405,73600
24639488,411,706,55278,-450,74000
24645248,121,410,55980,-450,74400
24651008,-148,93,56628,-540,74800
24656704,131,-159,57348,-495,75200
24662528,-386,136,57888,-630,75600
24668352,-111,-371,58410,-585,76000
24674240,541,-96,58734,-630,76400
24680000,1170,579,59004,-540,76800
24685824,898,1319,59310,-495,77200
24691648,523,981,59886,-495,77600
24697344,-124,537,60552,-540,78000
24703168,-728,-117,61416,-630,78400
24709056,-436,-751,62118,-720,78800
24714944,-49,-307,62496,-720,79200
24720768,615,-11,62748,-630,79600
24726528,411,643,62802,-675,80000
24732224,942,452,62982,-540,80400
24737984,682,1002,63180,-540,80800
24743808,13,727,63702,-630,81200
24749440,-570,-54,64188,-585,81600
24755200,30,-582,64638,-585,82000
24760960,385,51,64980,-630,82400
24766592,653,347,65142,-630,82800
24772352,1222,706,65358,-540,83200
24778176,926,1298,65700,-540,83600
24784000,540,981,66330,-585,84000
24789696,198,579,67158,-675,84400
24795456,-395,241,68058,-720,84800
24801216,-977,-371,69012,-900,85200
24807168,-627,-814,69696,-900,85600
24813056,-231,-687,70038,-900,86000
24818944,159,-244,70128,-855,86400
24824768,130,220,69966,-810,86800
24830528,641,136,69894,-675,87200
24836224,349,706,69786,-675,87600
24841984,653,431,69930,-630,88000
24847680,104,685,70074,-585,88400
24853440,-507,114,70362,-630,88800
24859264,89,-476,70578,-585,89200
24864960,431,93,70632,-585,89600
24870656,715,452,70722,-495,90000
24876352,453,833,70740,-540,90400
24882112,161,495,71010,-450,90800
24887808,-126,157,71226,-585,91200
24893632,153,-96,71532,-495,91600
24899392,450,157,71676,-495,92000
24905088,227,474,71856,-540,92400
24910848,-20,241,72054,-495,92800
24916608,-563,-11,72216,-495,93200
24922432,-278,-497,72360,-495,93600
24928384,-246,-265,72198,-405,94000
24934272,323,-117,71964,-360,94400
24940096,571,326,71676,-225,94800
24945856,-61,600,71496,-225,95200
24951616,-389,-54,71478,-90,95600
24957312,-674,-455,71442,-180,96000
24963264,-379,-687,71406,-90,96400
24969088,-72,-392,71118,-45,96800
24974784,200,-75,70830,45,97200
24980352,432,199,70488,180,97600
24985984,150,452,70308,225,98000
24991616,-177,178,70272,225,98400
24997376,-418,-117,70272,225,98800
25003136,-958,-434,70272,270,99200
25008960,-691,-983,70146,270,99600
25014784,-324,-666,69804,405,100000
25020672,-3,-286,69300,495,100400
25026432,584,-11,68742,630,100800
25032192,333,579,68310,720,101200
25037888,13,410,68076,855,101600
25043520,-313,-11,67950,810,102000
25049344,-218,-328,67986,855,102400
25055232,-548,-201,67932,855,102800
25061120,-294,-540,67896,945,103200
25067072,333,-244,67716,990,103600
25072896,913,389,67590,1080,104000
25078720,608,960,67554,1170,104400
25084544,867,727,67788,1125,104800
25090368,264,917,68220,1125,105200
25096128,-379,241,68904,1035,105600
25102016,-110,-349,69516,1035,106000
25108032,222,-96,70074,945,106400
25113792,849,220,70506,990,106800
25119488,636,896,70848,990,107200
25125248,335,706,71460,1035,107600
25131072,23,347,72018,900,108000
25136704,262,-11,72756,900,108400
25142400,-247,283,73350,810,108800
25148224,6,-244,73962,810,109200
25153856,-164,9,74394,720,109600
25159488,441,-180,74772,810,110000
25165376,755,452,75006,765,110400
25171072,1310,833,75348,855,110800
25176896,1012,1403,75744,900,111200
25182784,620,1086,76572,855,111600
25188608,-73,727,77490,675,112000
25194304,-684,-96,78588,585,112400
25200128,-385,-687,79578,540,112800
25206016,-10,-307,80298,450,113200
25211840,647,9,80874,495,113600
25217408,1228,685,81234,495,114000
25223296,947,1403,81846,540,114400
25229056,543,1023,82620,405,114800
25234880,-114,537,83610,360,115200
25240704,-725,-117,84744,225,115600
25246592,-422,-709,85698,180,116000
25252480,-47,-434,86400,90,116400
25258240,620,-96,86886,135,116800
25264000,434,685,87210,90,117200
25269632,954,431,87678,225,117600
25275328,680,960,88110,90,118000
25280960,76,685,88848,180,118400
25286592,-535,72,89550,45,118800
25292224,45,-561,90252,45,119200
25297920,385,51,90810,-45,119600
25303552,675,452,91278,45,120000
25309184,430,769,91692,45,120400
25314816,129,368,92268,0,120800
25320256,-109,157,92790,-45,121200
25326080,150,-117,93384,-90,121600
25331904,464,136,93888,-45,122000
25337600,-64,431,94320,-90,122400
25343360,495,-96,94806,0,122800
25348800,307,516,95130,-90,123200
25354496,846,262,95688,0,123600
25359936,625,960,96084,-45,124000
25365696,-11,622,96822,-45,124400
25371392,-613,9,97524,-135,124800
25377152,-23,-751,98190,-180,125200
25383040,372,30,98712,-180,125600
25388800,663,368,99072,-135,126000
25394624,408,706,99522,-180,126400
25400448,116,410,99990,-180,126800
25406272,-135,136,100566,-180,127200
25412224,-373,-159,101142,-270,127600
25418304,-31,-328,101592,-180,128000
25424320,302,-32,101880,-225,128400
25430208,607,389,102096,-180,128800
25436096,365,600,102276,-135,129200
25441984,94,389,102546,-90,129600
25447744,-163,93,102798,-135,130000
25453632,126,-138,103104,-90,130400
25459520,443,114,103248,-45,130800
25465344,1044,474,103410,0,131200
25470976,801,1086,103608,45,131600
25476800,456,833,104004,45,132000
25482496,-162,579,104580,0,132400
25488128,-746,-159,105210,-45,132800
25494080,-433,-772,105768,-90,133200
25500096,-28,-434,106038,-90,133600
25505984,663,-11,106128,0,134000
25511552,592,706,106092,90,134400
25517248,915,643,106254,180,134800
25523072,631,1002,106470,180,135200
25528960,289,664,106956,135,135600
25534784,-323,262,107478,90,136000
25540608,-69,-349,108036,90,136400
25546432,259,-54,108486,45,136800
25552128,559,241,108792,90,137200
25557888,336,706,109152,90,137600
25563584,61,410,109530,135,138000
25569344,-188,51,109962,135,138400
25575168,87,-159,110340,90,138800
25580864,389,93,110628,90,139200
25586496,975,347,110862,135,139600
25592320,743,1002,111186,180,140000
25598208,397,812,111726,135,140400
25604032,92,389,112338,135,140800
25609792,-475,51,113040,90,141200
25615488,-208,-497,113706,45,141600
25621376,156,-201,114102,45,142000
25627200,483,178,114480,90,142400
25632960,1055,495,114678,90,142800
25638784,794,1107,115038,90,143200
25644544,462,854,115650,135,143600
25650368,134,474,116352,45,144000
25656128,-447,199,117216,0,144400
25661760,-208,-413,117918,-90,144800
25667712,143,-265,118584,-90,145200
25673600,473,157,119052,-90,145600
25679424,1067,558,119484,-45,146000
25685312,792,1234,120006,-45,146400
25691200,406,833,120726,-135,146800
25697088,94,452,121644,-135,147200
25702912,-187,93,122616,-270,147600
25708864,83,-180,123534,-315,148000
25714752,389,51,124308,-360,148400
25720576,663,410,125046,-405,148800
25726464,78,727,125784,-450,149200
25732288,-217,51,126594,-450,149600
25738176,-451,-223,127314,-585,150000
25744256,204,-371,127962,-630,150400
25750272,568,241,128358,-540,150800
25756160,-5,622,128736,-630,151200
25761920,517,-11,129132,-585,151600
25767872,1144,579,129528,-540,152000
25773888,857,1234,130140,-540,152400
25779840,134,938,130878,-675,152800
25785728,-508,136,131796,-630,153200
25791680,-1086,-518,132660,-810,153600
25797888,-716,-1110,133272,-855,154000
25804032,-247,-666,133434,-810,154400
25810112,-194,-265,133272,-765,154800
25816192,414,-349,132984,-630,155200
25822144,197,474,132624,-540,155600
25828096,-140,262,132480,-450,156000
25834048,-786,-159,132354,-450,156400
25840128,-525,-772,132246,-315,156800
25846208,-181,-540,131976,-225,157200
25852288,-729,-159,131580,-225,157600
25858368,-120,-730,131076,-45,158000
25864384,547,-117,130446,90,158400
25870208,314,579,129924,225,158800
25876032,-14,347,129528,360,159200
25881856,-645,-11,129312,405,159600
25887744,-1242,-666,129150,405,160000
25893824,-909,-1237,128862,495,160400
25899904,-491,-920,128214,630,160800
25905920,-117,-476,127404,765,161200
25911872,531,-117,126414,990,161600
25917824,1123,558,125568,1170,162000
25923776,802,1171,125010,1350,162400
25929728,363,812,124848,1350,162800
25935680,677,389,125028,1485,163200
25941568,407,727,125370,1350,163600
25947456,623,410,125982,1440,164000
25953344,42,664,126540,1350,164400
25959168,256,30,127314,1395,164800
25964928,30,241,127908,1215,165200
25970752,638,30,128610,1350,165600
25976576,93,622,129204,1170,166000
25982400,322,93,129942,1260,166400
25988160,106,347,130608,1170,166800
25994112,-162,114,131364,1035,167200
26000064,134,-138,132048,1080,167600
26006080,-395,-11,132588,945,168000
26011968,253,-413,133128,1080,168400
26017920,925,220,133362,1035,168800
26023872,1555,981,133794,1215,169200
26029824,1204,1636,134280,1125,169600
26035904,779,1255,135324,1125,170000
26041856,50,812,136494,945,170400
26047616,-576,9,137880,855,170800
26053312,-318,-603,139104,720,171200
26059328,64,-328,140184,675,171600
26065152,386,157,141066,585,172000
26070912,977,495,141786,630,172400
26076736,707,1065,142632,585,172800
26082624,353,748,143658,495,173200
26088448,49,389,144756,450,173600
26094208,-542,51,145926,270,174000
26100032,-258,-540,147078,270,174400
26105984,102,-265,147960,180,174800
26111872,449,136,148716,270,175200
26117696,209,537,149346,135,175600
26123520,753,220,149994,180,176000
26129344,528,812,150642,180,176400
26135168,205,727,151416,90,176800
26140864,-391,241,152154,90,177200
26146688,-123,-413,152928,135,177600
26152640,211,-75,153522,45,178000
26158400,500,178,153990,0,178400
26163904,1067,537,154404,90,178800
26169728,800,1150,154944,90,179200
26175552,441,854,155700,45,179600
26181248,137,474,156546,45,180000
26187008,-126,51,157554,0,180400
26192512,121,-138,158400,-90,180800
26198400,434,136,159300,-90,181200
26204224,697,495,160092,-135,181600
26210112,100,706,160920,-180,182000
26216000,-201,72,161820,-225,182400
26221952,407,-201,162630,-225,182800
26227904,208,474,163422,-360,183200
26233792,451,220,164160,-270,183600
26239744,-118,452,164862,-360,184000
26245696,433,-96,165654,-360,184400
26251584,1056,495,166302,-360,184800
26257600,437,1044,167112,-450,185200
26263552,84,452,168066,-495,185600
26269376,-190,72,169038,-585,186000
26275328,100,-180,170028,-540,186400
26281280,391,93,170892,-675,186800
26287104,666,431,171648,-675,187200
26292992,1235,769,172422,-585,187600
26299008,887,1298,173448,-765,188000
26304960,495,938,174654,-810,188400
26310848,148,516,176040,-900,188800
26316736,-489,157,177552,-1125,189200
26322816,-1069,-497,178992,-1215,189600
26329088,-725,-1089,180234,-1395,190000
26335296,-263,-709,181062,-1395,190400
26341440,134,-265,181476,-1395,190800
26347520,825,114,181674,-1260,191200
26353536,592,875,181908,-1305,191600
26359488,281,622,182268,-1215,192000
26365504,-15,326,182700,-1215,192400
26371456,-284,-11,183276,-1305,192800
26377536,30,-244,183690,-1215,193200
26383552,349,51,183996,-1260,193600
26389440,645,347,184230,-1170,194000
26395392,392,896,184410,-1170,194400
26401408,61,452,184734,-1125,194800
26407296,-210,114,185022,-1170,195200
26413376,-778,-223,185346,-1215,195600
26419520,-429,-814,185454,-1125,196000
26425664,-685,-434,185382,-1080,196400
26431872,-396,-709,185022,-1035,196800
26438016,299,-371,184536,-810,197200
26444032,74,347,183960,-720,197600
26449856,-225,30,183492,-585,198000
26455744,-505,-223,183132,-540,198400
26461824,-245,-540,182718,-450,198800
26467904,83,-244,182340,-270,199200
26473792,-487,114,181836,-270,199600
26479808,63,-497,181440,-135,200000
26485696,688,178,180972,0,200400
26491264,510,748,180666,90,200000
26496960,150,537,180576,135,199600
26502784,469,199,180630,90,199200
26508544,748,558,180936,180,198800
26514368,142,791,181296,90,198400
26520064,641,114,181836,135,198000
26525888,416,727,182376,45,197600
26531648,597,410,183132,0,197200
26537152,818,664,183816,0,196800
26542656,526,875,184698,-135,196400
26548608,197,537,185760,-180,196000
26554496,-410,199,186822,-270,195600
26560512,-165,-392,187974,-405,195200
26566592,177,-201,188820,-495,194800
26572608,820,178,189630,-540,194400
26578496,1418,875,190296,-495,194000
26584448,1056,1530,191214,-675,193600
26590528,621,1150,192492,-765,193200
26596544,217,664,193950,-945,192800
26602432,-420,241,195678,-1080,192400
26608512,-1047,-349,197244,-1350,192000
26614720,-725,-1089,198702,-1530,191600
26620992,-259,-730,199656,-1530,191200
26627136,104,-265,200232,-1710,190800
26633216,468,114,200646,-1575,190400
26639168,1054,537,200862,-1620,190000
26645248,773,1129,201366,-1575,189600
26651328,394,833,201960,-1620,189200
26657280,56,495,202806,-1710,188800
26663168,-252,72,203688,-1890,188400
26669184,-816,-286,204498,-1980,188000
26675328,-488,-835,205128,-2025,187600
26681472,-69,-497,205398,-2025,187200
26687616,284,-75,205470,-2070,186800
26693568,266,368,205398,-1890,186400
26699584,-91,283,205344,-1935,186000
26705536,253,-75,205380,-1935,185600
26711552,-588,262,205380,-1890,185200
26717632,-1201,-624,205380,-1980,184800
26723840,-872,-1258,205128,-1845,184400
26730048,-485,-878,204516,-1890,184000
26736256,-100,-476,203670,-1665,183600
26742400,520,-96,202680,-1620,183200
26748352,1113,558,201780,-1350,182800
26754432,752,1129,201150,-1260,182400
26760512,303,769,200952,-1215,182000
26766464,579,389,201042,-1260,181600
26772480,-19,622,201366,-1305,181200
26778432,-654,-32,201834,-1395,180800
26784512,-373,-645,202158,-1485,180400
26790720,20,-371,202320,-1485,180000
26796672,2,51,202284,-1530,179600
26802432,513,51,202194,-1485,179200
26808320,230,537,202122,-1440,178800
26814336,194,136,202212,-1530,178400
26820288,-353,241,202320,-1530,178000
26826368,227,-371,202464,-1575,177600
26832448,915,241,202554,-1530,177200
26838464,315,960,202662,-1665,176800
26844416,812,326,202950,-1575,176400
26850368,535,854,203310,-1710,176000
26856384,-131,537,203814,-1755,175600
26862400,-753,-138,204372,-1800,175200
26868608,-1354,-645,204786,-2115,174800
26874816,-931,-1321,204912,-1980,174400
26881088,-794,-941,204534,-2070,174000
26887296,-99,-793,203814,-2025,173600
26893376,605,-96,202950,-1755,173200
26899392,-15,643,202068,-1800,172800
26905344,457,-96,201456,-1620,172400
26911360,164,474,200934,-1665,172000
26917312,-484,178,200754,-1530,171600
26923392,-1175,-497,200610,-1710,171200
26929664,-1768,-1258,200358,-1800,170800
26936000,-1328,-1659,199836,-1620,170400
26942336,-868,-1385,198684,-1620,170000
26948544,-88,-899,197208,-1485,169600
26954688,640,-117,195516,-1215,169200
26960768,1223,664,193896,-1080,168800
26966848,887,1255,192636,-810,168400
26972800,417,917,191862,-810,168000
26978688,0,410,191574,-855,167600
26984448,-347,-11,191538,-945,167200
26990464,-941,-349,191538,-990,166800
26996480,-1525,-983,191484,-1080,166400
27002752,-1164,-1596,191070,-1080,166000
